순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
115,유아,한 권으로 끝내는 종이접기,220397735,9791164061471,13630,"주부의벗사 편집부 엮음, 김정화 옮김",길벗스쿨,20191209,12800,11520,640점,9052,유아,"책소개
MD 한마디
스마트폰만 보고 있는 아이가 걱정이라면 종이접기를 시작해보세요. 정교한 작업을 가능하게 하는 몸의 소근육 발달뿐 아니라 관찰력과 공간지각력, 인내심과 집중력, 성취감과 자신감까지 얻게 할 수 있답니다. 총 185가지 많은 도안이 담긴 책이라 거의 모든 종이접기를 마스터할 수 있을 거예요.
4년 연속 판매 1위 종이접기책
업그레이드판 전격 출간!
국내 최다 185작품 수록!

종이접기는 좌뇌와 우뇌를 골고루 발달시킬 수 있는 최고의 놀이입니다. 정교한 작업을 가능하게 하는 몸의 소근육을 발달시키는 데에도 큰 도움을 주지요. 특히 책의 도안을 보면서 종이접기를 따라하면 각 단계별로 3차원의 입체를 상상하며 접어야 하기 때문에 관찰력과 공간지각력이 향상됩니다. 각 단계를 인내심 있게 따라가야 하므로 집중력이 높아지며, 색종이의 여러 색감을 경험하는 것도 뇌에 좋은 자극을 줍니다. 또한 새로운 작품에 도전하면서 성취감과 자신감을 얻을 수 있습니다.

우리나라 6세 이하 어린이들의 80% 이상이 스마트폰을 가지고 논다는 연구 결과가 있습니다. 사용량이 많은 아이들은 그렇지 않은 아이들보다 정서 조절, 언어, 인지 등 모든 기능이 조금씩 떨어진다고 전문가들은 우려하지요. 디지털 시대로 접어들면서 아이들에게 자기 몸의 오감을 사용하고 사람과 교감하며 노는 것의 중요성이 더욱 강조되고 있습니다.

스마트폰이나 학습 등으로 뇌의 특정 부분만 자극되기 쉬운 아이들에게 아날로그적인 놀이를 충분히 경험하게 해 주세요. 이렇게 뇌가 균형적으로 잘 발달해야 이후 학습에도 더 큰 효과가 있다고 합니다.

종이접기는 실내에서, 특별히 힘들이지 않고도 손쉽게 할 수 있는 놀이입니다. 아이뿐만 아니라 엄마 아빠, 할머니 할아버지까지 재미있게 즐길 수 있지요. 아이들에게 좋은 것은 물론 전 세대가 공감할 수 있는 종이접기에 함께 빠져 보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
차례

기본 종이접기와 기호 읽는 법 10
찾아보기 250

1장 전통 접기

주스 컵 18
돈지갑 19
집 20
피아노 20
투구 22
금붕어 23
윗도리 24
바지 25
동서남북 26
종이 딱총 27
딱지 28
실 팽이 29
표창 30
쌍둥이 배 32
바람개비 33
마술 배 34
배 35
학 36
풍선 38



개와 고양이 40
여우 41
토끼 42
돼지 43
코끼리 44
말 45
소 46
곰 48
스테고사우루스 50
아파토사우루스 52
티라노사우루스 54
매미 56
사슴벌레 58
장수풍뎅이 59
달팽이 60
메뚜기 61
나비 62



올챙이 64
개구리 65
엔젤피시 66
오징어 68
새우 70
문어 72
바다사자 73
물개 74
돌고래 76
고래 78
거북 79
입체 거북 80
펭귄 82
공작 83
긴꼬리닭 84
잉꼬 86
펠리컨 88
꿩 90
수탉 91
비둘기 92
까마귀 93
제비 94



비행기 96
배꼽 비행기 97
오징어 비행기 98
제트기 99
오징어포 비행기 100
요트 101
범선 102
보트 103
자동차 104
전기 차 106
버스 108
우주선 109
인공위성 110
로켓 112



튤립 114
달맞이꽃 115
나팔꽃 116
초롱꽃 117
붓꽃 118
장미꽃 120
나뭇잎 121
카네이션 122
달리아 124
해바라기 125
나무 126
도토리 127
밤 128
버섯 130
호박 131
수박 132
딸기 133
사과 134
감 136
복숭아 138



팔딱팔딱 개구리 140
배고픈 까마귀 142
파닥파닥 새 144
수다쟁이 여우 145
나무 타는 원숭이 146
툭 뛰는 메뚜기 147
손가락 인형 148
씨름 선수 150
쾌속정 152
십자 표창 155
카메라 156
변신 가면 157
배드민턴 채와 공 158
미니카 160
바람 팽이 162



리본 164
반지 166
손목시계 168
선글라스 169
하트 팔찌 170
꽃바구니 172
딸기 케이크 173
알사탕 176
지팡이 사탕 177
물고기 편지 178
보석 상자 180
셔츠와 넥타이182
탁자와 의자 184
찻주전자 186
머그컵 187
굴뚝 집 188



젓가락 꽂이와 젓가락 받침 190
간단 젓가락 꽂이 191
매듭 젓가락 받침 191
과자 상자 192
꽃잎 접시 194
학 젓가락 꽂이 196
뾰족 뿔 상자 198
카드 꽂이 199
바람개비 봉투 200
卍자 봉투 201
사각 컵 받침 202
안전 동전 주머니 204
십자 봉투 205
사각 상자 206
소품 상자 208
서랍식 상자 209
핸드백 210
카드 지갑 212
필통 214
티슈 주머니 215
작은 쓰레기통 216



날개 접은 학 218
팽이 220
매화 221
한복 222
왕과 왕비 224
신하 226
화로 228
잉어 230
풍선 금붕어 231
잠자리 232
눈 토끼 233
동백꽃 234
크리스마스트리 236
산타클로스 238
크리스마스 종 240
눈사람 241
양말 242
종이우산 243
꽃 구슬 246
펼쳐보기"
116,유아,누가 내 머리에 똥 쌌어?,33471,9788971968413,77850,"울프 에를브루흐 그림, 베르너 홀츠바르트 글",사계절,20020105,11000,9900,550점,59834,유아,"책소개
이 상품은 YES24에서 구성한 상품입니다.(낱개 반품 불가).

[도서] 누가 내 머리에 똥쌌어? (양장) | <베르너 홀츠바르트> 저/<볼프 예를브루흐> 그림 | 사계절
언어 표현이 조금씩 자유로워지는 시기의 아이들에게 호기심 대상 1호는 단연, 똥이다. 이 책은 베르너 홀츠바르트 작가의 기발한 착상이 돋보이는 대표작품으로, 원제는 ""누군가 머리 위에다 한 짓이 뭔지 알고파 하는 작은 두더지로부터""이다. 누구의 똥인지 밝혀내기 위해 집요하게 똥 싼 동물을 추적하는 두더지를 따라 그림책을 한장 한장 넘길 때마다 아이들은 비둘기와 말과 토끼와 염소와 소와 돼지 등의 새로운 동물을 만나게 된다.

[외서] [노부영]The Story of the Little Mole, Who Knew it was None of His Business (원서 & 노부영 부록 CD) (Paperback + CD 1, Age 4-7) | <베르너 홀츠바르트> 저 | Stewart, Tabori, & Chang
언어 표현이 조금씩 자유로워지는 시기의 아이들에게 세상은 온통 궁금한 것 투성이다. 아이들이 호기심을 갖는 소재를 재미있는 동화로 구성한 독일 어린이 그림책으로, 어린이의 상상력과 사고력, 판단력, 관찰력을 키워 준다. 어느 날 두더지의 머리 위에 누군가가 싼 똥이 떨어졌다. 화가 난 두더지는 누가 자기 머리에 똥을 쌌는지를 알아내려고 찾아나선다. 모...
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
117,유아,문 밖에 여전히 사자가 있다,364609222,9788958070658,77810,"윤아해 지음, 조원희 그림",뜨인돌어린이,20250602,16800,15120,840점,6380,유아,"책소개
선생님, 학부모에게 큰 인상을 남겼던
화제의 책 《문 밖에 사자가 있다》
그 두 번째 이야기

2025 초등 북스타트 선정도서, 2024 경남독서한마당 초등 저학년 부문 선정도서, 2023 국립어린이청소년도서관 유아 대상 사서추천도서, KBBY가 주목한 그림책 선정도서 등 출간 이후 많은 주목을 받은《문 밖에 사자가 있다》의 후속권이 드디어 출간되었습니다. 이번 책은 집 안에서 덜덜 떨고 있는 ‘노랑이’로 이야기가 시작됩니다. 파랑이가 문 밖으로 나가고 나서 홀로 남겨진 노랑이는 어떤 선택을 할까요? 파랑이처럼 사자를 유인해 밖으로 나갈까요? 아니면 여전히 집 안에 머물며 불평과 불만만을 늘어놓을까요? 노랑이의 선택이 궁금하다면, 지금 바로 이 책을 펼쳐 보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
118,유아,점과 선과 새,343611001,9788936429287,77810,조오 지음,창비,20240726,16000,14400,800점,4577,유아,"책소개
미국 아동청소년도서협의회(USBBY) ‘우수 국제 도서’, 미국 커커스 리뷰 ‘올해의 그림책’에 선정되며 세계적으로 작품성을 인정받은 그림책작가 조오의 신작 『점과 선과 새』가 출간되었다. 새들이 비행을 시도하지 않는 높이 5cm, 폭 10cm 미만의 작은 공간을 뜻하는 ‘5×10 규칙’을 모티프로 삼은 이번 작품은 도시의 인공 구조물에 부딪히는 새들에 주목한다. 일상의 작은 균열에서 시작해 타인의 아픔에 공감하고, 나아가 오늘날의 위기를 걸머지는 데까지 이어지는 연대의 상상력을 보여 준다. 무력한 현실을 환기하는 환상적인 풍경 속에서 함께 점을 찍고 선을 그리는 작은 존재들의 모습은 더 나은 세상을 바라는 독자들에게 위로와 희망으로 다가갈 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
119,유아,초록 거북,272638582,9788956180021,77810,릴리아 지음,킨더랜드,20210605,15000,13500,750점,2783,유아,"책소개
하늘, 풀, 꽃, 나비……. 아빠는 아기 거북에게 보여 주고 싶은 게 아주 많았어요.
들려주고 싶은 소리도 많았어요.
새들의 노랫소리, 나뭇잎이 떨어지는 소리, 풀과 나무 사이로 들려오는 소리.
아빠는 아기 거북에게 숫자를 세는 법과 몇 가지 단어를 가르쳐 주었지만,
그럴 때마다 아기 거북은 울먹울먹하다가 크게 울음을 터뜨렸어요.
그날 이후로 아빠는 서두르지 않기로 했어요.
아기 거북의 자라는 모습은 아빠에게 늘 힘이 되었지요.
언제부터인가 아빠의 일은 거북의 몫이 되었어요. 하지만 둘은 언제나 함께했어요.
이제 거북이 아빠에게 말해요. ‘난 아빠에게 보여주고 싶은 게 너무나 많아요.’

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
120,유아,핑!,246338255,9788959983964,77840,"아니 카스티요 지음, 박소연 옮김",달리,20200724,12000,10800,600점,9818,유아,"책소개
관계에 대한 고민에
명쾌한 해답과 용기를 주는 그림책

아이가 막 친구들을 사귀기 시작할 때 혹은 스스로 관심과 호기심을 갖고 무언가 경험하거나 도전해보고 싶어 할 때 부모는 아이의 성장에 마음이 뿌듯하면서도 한편으로는 걱정이 앞섭니다. 관계에서 상처를 받거나, 생각과 다른 경험 혹은 도전 실패 경험으로 실망하거나 좌절하지 않을까 하고 말입니다. 사람 사이의 관계도, 노력한 일의 대가도 뜻대로 되지 않는 것이 인생이란 걸 알고 있으니까요. 또한 그렇더라도 포기하지 않고 계속해야 하는 일이란 것도요. 『핑!』은 아이에게 자신의 마음을 전하는 일, 즉 사랑하는 법과 살아가는 법에 대해 재치 있는 그림과 이야기를 통해 쉽고 명료하게 알려줍니다. ‘자유롭게, 용감하게, 현명하게’자기를 표현하고, 사람과 세상과 다양한 관계를 맺는 것의 기쁨을 느끼도록 용기를 주는 그림책입니다.",
121,유아,낙엽 스낵,212290567,9788901237336,74810,백유연 지음,웅진주니어,20191014,14000,12600,700점,7702,유아,"책소개
낙엽이 우수수 떨어지는 가을날이에요. 가을이 오면 꼭 해야 할 일이 있습니다. 바로, 특별한 간식을 만드는 일입니다. 지글지글, 바삭바삭, 고소고소! 온 숲을 풍성하게 채우는 가을 만찬으로 초대합니다!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
122,유아,눈.코.입,105635312,9788943310721,77810,백주희 지음,보림,20170310,13000,11700,650점,8890,유아,"책소개
눈눈눈눈눈눈 코! 코코코코코코 입!

표지를 보니 줄무늬 티셔츠를 입은 아기가 두 팔을 번쩍 치켜들었어요. 동그란 눈, 발그레한 볼, 몇 가닥 안 되는 머리카락이 귀여워요. 아기는 만세를 하는데 제목은 “눈·코·입”, 도대체 무슨 책일까요?
책장을 넘겼어요. 한쪽 구석에서 아기가 짠 하고 등장하더니 대뜸 손가락으로 눈을 가리켜요. “눈눈눈눈눈눈…” 어라, 이게 뭐죠? 다시 책장을 넘겼어요. “코!” 이번엔 아기 손가락이 코를 가리키네요. 아하, 아기들이 좋아하는 ‘코코코코 놀이’로군요. 아기가 “코!”를 외치니, 코끼리가 냉큼 이어받아요. “코코코코코코 입!” 얼른 손가락으로 입을 짚어요. 원숭이가 끼어들어요, “입입입입입입 귀!” 토끼랑 사자가 달려와요. “귀귀귀귀귀귀 머리!” “머리머리머리머리 어깨!”",
123,유아,엄마랑 뽀뽀,1941833,9788943307219,77810,김동수 지음,보림,20080320,13000,11700,650점,16832,유아,"책소개


《엄마랑 뽀뽀》는 뽀뽀를 소재로 한 영아용 그림책입니다. 책을 넘기면 장면마다 아기들이 좋아하는 여러 동물이 나와 아기 동물을 사랑스럽게 부르고 뽀뽀를 합니다. 귀염둥이 오리는 연못 위에서, 재롱둥이 거북이는 자갈밭에서, 잠꾸러기 나무늘보는 나무에 대롱대롱 매달려서 뽀뽀를 합니다. 뽀뽀하는 방법은 다르지만 행복한 표정은 한결같습니다. 아기 동물의 애칭은 실제 엄마들이 아기를 부르는 말로 꾸며 친근감을 더했고, 글에서 반복되는 “우리 아가 엄마랑 뽀뽀""는 그림과 호응하면서 자연스럽게 엄마와 아기가 뽀뽀하도록 해 줍니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
124,유아,사랑하면,376868675,9788966352357,77830,"히구치 유코 지음, 김숙 옮김",퍼머넌트북스,20251130,16000,14400,800점,1210,유아,"책소개
누군가를 좋아하게 되었을 때의 마음의 흔들림과 변화를,
소녀가 나직이 읊어 주는 독백의 형식을 빌려 담담하지만
호소력 있게 그려 낸 히구치 유코 작가만의 독특한 사랑 그림책

누군가를 사랑하는 감정은 세상을 바꾸어 버릴 만큼 강력한 힘을 갖고 있습니다. 마음속 깊은 곳에서 우러나온 걷잡을 수 없는 감정으로 인해 그 무엇인가에 마음을 빼앗겼을 때, 세상이 얼마나 달라지는지, 어떻게 아름답게 변하는가를 히구치 유코 작가는 악어와 소녀라는 완전히 상반된 두 존재를 통해 보여 줍니다. 히구치 유코의 일러스트가 가진 독특한 세계관을 느낄 수 있는 악어와 소녀의 얼굴 표정과 독자에게 애틋하게 말을 걸어 오는 짧은 한마디 한마디는 순간순간 우리의 숨을 멎게 합니다.

그림책 『사랑하면』은 읽다 보면 장면마다 달라지는 둘의 거리와 자신이 사랑하는 것들이 어떻게 서로에게 다가가고 스며드는지 그리고 색조는 어떻게 바뀌는지 알아차리게 됩니다. 소녀가 악어의 뒷모습을 바라보는 것으로 시작하지만, 페이지를 넘길수록 소녀와 악어가 가까워지고 녹회색의 차분한 배경은 어느 순간 환하게 흰색으로 바뀝니다. 사랑하는 사람의 말이라면 어떤 이야기도 놓치고 싶지 않고, 그 말 하나에 세상이 반짝반짝 빛이 나는 그 순간순간이 잘 표현되어 있습니다. “사랑하면 나의 한 부분은 네가 돼.” 이 문장 뒤에 이어지는 마지막 장면, 크고 작은 악어 꼬리 둘만 나란히 있는 그림은 우리를 다시 한번 숨 멎게 합니다.

사랑하는 사람을 떠올리며 혹은 앞으로 다가올 사랑을 머릿속으로 그리며 읽으면 책이 전하는 감동을 오롯이 느낄 수 있을 것입니다. 사랑하는 사람에게 자신의 목소리로 나직나직 읽어 주기에도 더할 나위 없이 좋습니다. 짧고 간결한 문장이지만, 가만히 귀를 기울이노라면 한마디 한마디가 큰 울림으로 다가올 것입니다. 더욱이 히구치 유코 특유의 섬세하고 아름다운 그림이 담담한 문장과 잘 어우러진 이 책은 쉬이 마지막 책장을 덮지 못할 만큼 깊은 여운을 남깁니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
125,유아,킨츠기,337304323,9788962194654,74870,"이사 와타나베 지음, 황연재 옮김",책빛,20240403,15000,13500,750점,4351,유아,"책소개
2024년 볼로냐 라가치상 대상 수상작
2024년 디픽터스가 뽑은 전 세계 눈에 띄는 그림책100권
2024년 서울특별시교육청어린이도서관 겨울방학 권장도서

인간의 영혼을 위로하는 이사 와타나베 작가의 그림책
어둠 속에서 다시 길을 찾아 나아가는 희망의 여정!

“가장 소중한 것들이 산산조각날 수 있어요. 하지만 고칠 수 있습니다.”

2024년 볼로냐 라가치상 대상작입니다. 인간의 영혼을 위로하는 이사 와타나베 작가가 아름다운 무언의 그림책에 ‘희망’이라는 서사를 담아냈습니다. 깊은 상실의 바다를 건너는 토끼를 주인공으로 어둠의 시간에서 새로운 희망으로 나아가는 감동적인 여정을 들려줍니다. ‘킨츠기’라는 제목은 깨진 도자기를 옻으로 이어 붙이고, 금분으로 장식하여 새로운 생명을 불어넣는 공예 기법을 말합니다. 부서진 부분을 숨기지 않고 드러냄으로써 소중한 가치를 만드는 예술 철학을 바탕으로 치유의 힘으로 나아가는 발걸음을 응원하며, 마지막 면지에 실린 희망을 한 마리 작은 새로 노래한 에밀리 디킨슨의 시가 절망에 빠진 이들을 따뜻하게 위로합니다.

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
126,유아,100명의 산타클로스,329384465,9788934913641,73830,"다니구치 도모노리 지음, 황세정 옮김",주니어김영사,20231120,14000,12600,700점,3255,유아,"책소개
MD 한마디
100명의 산타가 만드는 100배 즐거운 크리스마스!
일 년 내내 크리스마스 준비로 눈코 뜰 새 없이 바쁜 산타마을! 산타 마을에 사는 100명의 산타들은 저마다 중요한 역할을 맡아서 크리스마스를 준비해요. 산타들이 어떻게 크리스마스를 준비하고, 크리스마스가 끝난 후 무엇을 하는지 궁금하다면 다 같이 산타 마을로 놀러 가 볼까요?
2023.12.01.
유아 PD 백정민
프랑스와 이탈리아에서 활발하게 저작 활동을 펼치고 있는 작가 ‘다니구치 도모노리’의 대표작으로, 출간 이후 20만부 이상 판매된 초특급 베스트셀러 그림책이다. ‘100명의 산타가 사는 마을 이야기’라는 독특한 콘셉트에 산타들이 일 년 내내 저마다 맡은 역할을 열심히 준비해서 멋진 크리스마스를 맞이하게 된다는 따뜻한 내용으로, 작가 특유의 클래식한 유럽 감성의 그림이 어우러져 어린이는 물론 어른들의 마음까지 설레게 하는 크리스마스 그림책이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
127,유아,"스피드 두뇌게임북 : 수수께끼, 추리퀴즈, 테마 수수께끼",323864791,8809820503195,1,삼성출판사 편집부 엮음,삼성출판사,20230831,6500,5200,60점,5434,어린이,"책소개
한 번에 3가지 게임! 버라이어티 퀴즈 어드벤처","목차
수수께끼 + 추리 퀴즈 + 테마 수수께끼"
128,유아,나는 강물처럼 말해요,260556304,9791158362157,77840,"조던 스콧 지음, 시드니 스미스 그림, 김지은 옮김",책읽는곰,20210115,13000,11700,650점,16015,유아,"책소개
MD 한마디
나는 울고 싶을 때마다 이 말을 떠올릴 거예요.
캐나다를 대표하는 시인 조던 스콧의 자전적인 이야기에 케이트 그리너웨이상 수상 작가 시드니 스미스의 그림이 만나, 전 세계 평단과 독자들의 마음을 뒤흔든 아름다운 그림책. 굽이치고 부딪치고 부서져도 쉼 없이 흐르는 강물처럼 아픔을 딛고 자라나는 아이의 눈부신 성장 이야기.
2021.01.15.
유아 PD 김현주
전 세계 평단과 독자들의 마음을 뒤흔든 아름다운 그림책!
캐나다를 대표하는 시인 조던 스콧과
케이트 그리너웨이상 수상 작가 시드니 스미스의 경이로운 만남!

아이는 아침마다 ‘낱말들의 소리’를 들으며 눈을 뜹니다. 제 방 창문 너머로 보이는 ‘소나무’, 소나무 가지에 내려앉은 ‘까마귀’, 아침 하늘에서 희미해져 가는 ‘달’ 들의 소리지요. 하지만 아이는 그 어떤 것도 소리 내어 말할 수 없습니다. 아이는 그저 입술을 달싹거리다 말 뿐입니다. 학교에 가면 맨 뒷자리에 앉습니다. 오늘은 말을 할 일이 없기를 바라며 하루하루를 보내지요. 하지만 오늘은 발표를 해야 합니다. 선생님께서 한 사람씩 돌아가며 세상에서 가장 좋아하는 곳에 대해서 이야기해 보자고 하셨거든요. 아이는 오늘 유난히 더 목구멍이 꽉 막힌 것만 같습니다. 입이 아예 꼼짝도 하지 않습니다.

학교로 마중을 나온 아빠는 아이의 침울한 얼굴을 보고 강가로 데려갑니다. 아무도 없는 강가를 둘이 걷다 보니 마음이 차분해집니다. 하지만 이내 발표 시간이 떠오릅니다. 뒤틀리고 일그러지는 제 입술을 지켜보던 수많은 눈과 키득거리며 비웃던 수많은 입이 자꾸만 생각납니다. 아빠는 두 눈에 눈물이 그렁그렁 맺힌 아이를 가만히 끌어안습니다. 그러곤 강물을 가리키며 말합니다. “강물이 어떻게 흘러가는지 보이지? 너도 저 강물처럼 말한단다.” 그 순간 돌멩이처럼 잔뜩 옹송그렸던 아이의 마음이 오랜 속박에서 풀려나기 시작합니다.

캐나다를 대표하는 시인 조던 스콧의 자전적인 이야기에 케이트 그리너웨이상 수상 작가 시드니 스미스가 그림을 그린 그림책 『나는 강물처럼 말한다』가 김지은 아동문학평론가의 번역으로 출간되었습니다. 『나는 강물처럼 말한다』는 뉴욕타임스·워싱턴포스트·퍼블리셔스위클리·커커스리뷰·스쿨라이브러리저널·혼북 올해의 그림책 들을 수상하며 전 세계 평단과 독자들의 찬사를 받았습니다. 말을 더듬는 아이가 굽이치고 부딪치고 부서져도 쉼 없이 흐르는 강물과 마주하며 내면의 아픔을 치유하고, 남과 다른 자신을 긍정하는 과정을 섬세하게 그려 냅니다. 시적인 비유와 상징으로 가득한 아름다운 글과 그림이 어우러져 책장을 덮은 뒤에도 여운이 오래 머무는 그림책입니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
129,유아,당근 유치원,240118211,9788936455484,77810,안녕달 지음,창비,20200522,14000,12600,700점,13379,유아,"책소개
MD 한마디
안녕달표 청량한 상상과 사랑스러운 유머
안녕달표 청량한 상상과 사랑스러운 유머가 돌아왔다! “나는 곰 선생님이랑 결혼해야겠다.” 곰 선생님을 향한 아기 토끼의 마음은 당근당근! 모두가 기다리는 작가, 안녕달이 그리는 사랑스러운 유치원 풍경. 아이들이 공감할 수 있는 현실적인 유치원 배경과 생활 모습을 그리면서도 동화적인 따스함이 어려 있는 특별한 공간, 당근 유치원으로 모두 놀러오세요!
2020.05.22.
유아 PD 김현주
우리가 기다리는 작가, 안녕달 신작 『당근 유치원』 출간
『수박 수영장』 이후 5년, 안녕달표 청량한 상상과 사랑스러운 유머가 돌아왔다!

“나는 곰 선생님이랑 결혼해야겠다.”
곰 선생님을 향한 아기 토끼의 마음은 당근당근!
당근처럼 곱고 향긋한 사랑의 인사를 들려 드릴게요.

2015년 첫 그림책 『수박 수영장』을 발표한 이후 개성 있는 작품들을 연달아 선보이며 이제는 모든 독자의 기대와 사랑을 한 몸에 받는 안녕달 작가. 그의 신작 『당근 유치원』이 출간되었다. 아기 토끼가 새 유치원에 가서 몸집도 목소리도 크고, ‘힘만 센’ 곰 선생님을 만나지만 점차 선생님과 마음을 나누며 유치원에 적응해 가는 과정을 그렸다. 안녕달 작가 특유의 청량한 상상과 사랑스러운 유머를 듬뿍 담은 작품으로, 아이들이 공감할 수 있는 현실적인 유치원 배경과 생활 모습을 그리면서도 동화적인 따스함이 어려 있는 특별한 공간을 만들어 냈다. 유년의 아이들이 낯선 환경에 적응하고자 하는 노력을 응원할 뿐 아니라 매일 건강한 마음으로 아이들을 돌보려는 교사들의 마음까지 따스하게 위로한다.

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
130,유아,언제까지나 너를 사랑해,229734,9788995048924,77840,"로버트 먼치 글, 안토니 루이스 그림, 김숙 옮김",북뱅크,20000503,13000,11700,650점,82545,유아,"책소개


아래로 흘러내려옴을 멈춘 적이 없는 자식사랑의 마음을 따뜻한 그림과 함께 표현한 가슴 뭉클한 동화. 엄마의 자장가를 들으며 행복한 잠을 청하는 아이가 자라 소년이 되고, 다시 어른이 된다. 그 곁에서 늘 노래를 불러주는 늙으신 어머니. '너를 사랑해 언제까지나...' 계속적으로 반복되는 자장가의 후렴구가 새로운 느낌으로 감동을 주는, 미국에서만 1500만부 이상이 판매된 베스트셀러이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
131,유아,3초 토끼,376296863,9791158733438,77810,서영 지음,제제의숲,20251117,14800,13320,740점,1110,유아,"책소개
아이들에게 기다림의 즐거움을
알려 주는 그림책!

1초, 2초, 3초! 도저히 못 참겠어!
세상에서 가장 급한 토끼 깨부의
인내심 기르기 대작전!

토끼 ‘깨부’는 《3초 토끼》의 주인공답게 뭐든 3초를 넘기지 못합니다. 엄마가 끓여 준 뜨거운 스튜를 채 식기도 전에 허겁지겁 먹어서 입술이 다 데이고, 책을 읽을 때에도 궁금함을 못 참고 결말만 읽어 버리지요. 친구들과 숨바꼭질을 할 때도 숨은 지 3초 만에 빼꼼 귀를 내밀고요. 결국 깨부는 잘 참는 법을 배우기 위해 인내심 일인자 멍도사를 찾아갑니다. 깨부는 인내심을 기르고 3초 토끼에서 벗어날 수 있을까요?

《3초 토끼》는 세상에서 가장 급한 토끼 깨부의 이야기입니다. 한시도 가만히 있지 못하고 참고 기다리는 걸 어려워하는 깨부의 모습은 우리 아이들과 꼭 닮아 있어요. 그런 깨부가 인내심 일인자 멍도사를 만나 기다림의 즐거움에 대해 알아 가는 과정을 그렸습니다. 인생에서 소중한 것들은 서두른다고 얻을 수 없으며, 기다려야 얻을 수 있음을 일깨워 주는 그림책입니다. 서영 작가의 귀엽고 사랑스러운 그림과 함께 예상을 벗어나는 유머러스한 반전이 독자들에게 웃음을 줍니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
132,유아,토끼와 거북이의 마지막 대결,373228789,9788901297835,74800,박현민 지음,웅진주니어,20250930,16800,15120,840점,1720,유아,"책소개
“야, 거북이! 달리기 시합 하자!”

거북이가 육지에 발을 디디고 토끼와 눈이 마주친 순간, 토끼는 잠깐의 침묵을 깨고 거북이에게 다짜고짜 달리기 시합을 제안한다. “싫어.” 거북이의 대답은 단호하다. 토끼는 포기하지 않고 거북이와의 한판 승부를 위해 끈질기게 거북이를 따라붙지만, 이제 토끼의 뜻에 좌지우지될 순진한 거북이가 아니다. 우여곡절 끝에 마침내 달리기 출발점 앞에 선 토끼와 거북이. 이들의 마지막 승부는 어떤 결말을 맺을 것인가?
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
133,유아,할머니와 가을 수확,371191792,9791170267171,77810,강혜영 지음,팜파스,20250915,15000,13500,750점,2975,유아,"책소개
가을바람이 살랑살랑, 나뭇잎들은 알록달록
풍성한 가을, 할머니의 정원에도 맛있는 이야기들이 열렸어요.

할머니의 정원에도 가을이 찾아왔어요. 오늘 설아는 할머니의 정원 가득 열린 감을 따러 가요. 해마다 달콤한 감을 선물해 주는 고마운 감나무예요. 재미있게 딴 감을 수레에 싣고 할머니와 설아는 이웃들에게 감을 나눠주기로 했어요. 과수원집 한 바구니, 밤나무집 할아버지에게 한 바구니. 꽃집 아주머니에게 한 바구니. 설아는 이웃들에게 아주 고마운 선물도 받았어요. 어떤 선물이었을까요?
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
