순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
146,장르소설,어서 오세요 실력지상주의 교실에 3학년 편 2,379009597,9791138488679,4830,"키누가사 쇼고 지음, 토모세 슌사쿠 그림, 조민정 옮김",㈜소미미디어,20251204,8500,7650,420점,4530,소설/시/희곡,"책소개
“저는 시라이시 아스카예요. 당신은―― 누구인가요?”
새로운 반, 탐색, 그리고―― 수수께끼에 싸인 시험의 시작?!

“오늘은 철저하게 너의 비밀을 자백하게 할 생각이야.”
리더로 인정받은 아야노코지. 지금까지 관련 없었던 C반 학생들, 시마자키와 요시다, 시라이시, 니시카와 등과도 깊이 교류해 나간다. 그러던 중, 수수께끼에 싸인 새로운 시험이 발표되었다. 주어진 것은 두 가지 정보 「내일부터 새로운 시험이 시작된다」 「상세한 발표는 일주일 후」뿐. 다양한 시험의 가능성과 대처 방법을 곧바로 의논하는 등 우수한 면모를 발휘하는 C반.
한편 호리키타가 이끄는 A반은 봄부터 받은 데미지가 축적되어 차바시라에게 불만을 표출하는 등, 결속하지 못하고 있었다. 하지만 호리키타도 반과 학생회 문제를 혼자가 아니라 카루이자와, 쿠시다, 이부키에게 상의하는 등 성장한 모습을 보이기 시작하고――. 시리즈 절호조! 학생들의 마음이 얽히고설키는, 3학년 편 제2탄!","목차
○나나세 츠바사의 독백
○어우러지다
○무난한 시험
○상대방을 아는 것
○지식의 탐구
○야마무라의 용기
○새옹지마 같은 인생
○관찰자
○시작된 또 하나의 이야기"
147,장르소설,곰탕 2 (10만 부 판매 기념 에디션),372114069,9791173575044,4810,김영탁 지음,arte(아르테),20250917,17900,16110,890점,1995,소설/시/희곡,"책소개
독자들이 열광한 화제의 베스트셀러
10만 부 판매 기념 에디션 출간!

강풀 · 이준익 · 장강명 추천

가장 돌아가고 싶은 그때로의 여행이 시작되었다!
영화 〈헬로우 고스트〉〈슬로우 비디오〉김영탁 감독 첫 장편소설

한국 SF 문학의 새로운 지평을 연 김영탁 감독의 첫 장편소설 『곰탕』의 10만 부 판매를 기념하여 아르테에서 특별 에디션을 새롭게 선보인다. 김영탁 감독은 2011년 영화 〈헬로우 고스트〉로 백상예술대상 신인감독상을 수상하고, 대종상 시나리오상과 신인감독상 및 청룡영화상 신인감독상 후보에 오르며 각본과 연출 모두 데뷔작부터 뛰어난 재능을 인정받았다. 또한 두 번째 작품 〈슬로우 비디오〉까지 큰 사랑을 받으며 친숙한 일상 속에서 펼쳐지는 뛰어난 상상력과 한번 보면 멈출 수 없게 만드는 천부적 서사력을 증명한 명실상부한 이야기꾼이다.

이러한 김영탁 감독이 “마흔이 되는 해에 스스로에게 준 쉼표 같은 사십 일”이었던 첫 장편소설 『곰탕』 집필은 운명적인 일이 아닐 수 없다. 카카오페이지에서 연재를 시작한 이 작품은 50만 독자가 열광하는 화제작이 되었고, 2018년 아르테에서 출간한 단행본은 장르를 넘나드는 독창적 발상, 뭉근한 그리움이 담긴 미스터리, 술술 읽히는 밀도 높은 구성으로 베스트셀러 반열에 올라 현재까지 10만 독자의 사랑을 받고 있다.

『곰탕 10만 부 판매 기념 에디션』은 7년 만에 선보이는 신작 『영수와 0수』와 동시 출간되며, 과거와 미래를 넘나드는 서사를 SF적 상상력과 다채로운 색채로 표현한 권서영 작가의 일러스트와 만나 감각적인 디자인으로 거듭났다. ""한번 손에 잡으면 멈출 수 없는 묘하고 강렬한 소설""이라는 독자들의 극찬을 받은 『곰탕』은, 약불에 오래 푹 고아내야 진정한 맛이 우러나오는 곰탕처럼 7년이 지난 지금 더욱 깊은 맛을 자랑하는 진국 같은 작품이 되었다. 타임슬립 SF 미스터리의 흥미진진한 서스펜스와 가족을 향한 그리움이 어우러져 뜨끈한 감동을 선사하는 『곰탕』, 바로 지금이 가장 맛있을 때다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
148,장르소설,룬의 아이들 - 블러디드 8,364016727,9791141600082,4810,전민희 지음,엘릭시르,20250508,17000,15300,850점,10144,소설/시/희곡,"책소개
국내외 총 판매량 300만 부의 밀리언셀러
한국 판타지의 모범이자 현재진행형인 전설!

샤를로트와 막시민은 각자의 자리에서
아이언페이스와 세상의 종말, 오래된 약속의 비밀에 다가간다.
한편 오랜만에 돌아온 슈트루델 거리 9번지에는
되살아난 옛 카페 플로레종과 도토리 빌라 친구들이
작고 시시한 말썽과 함께 막시민을 기다리고 있는데…….

아름다운 세계관과 개성 넘치는 캐릭터, 유려한 문체와 깊이 있는 감성으로 한국 판타지를 이끌어온 전민희 작가의 대표작 『룬의 아이들』 신작이 엘릭시르에서 출간된다. ‘룬의 아이들’ 시리즈는 국내 판매량 총 160만 부를 넘은 밀리언셀러다. 뿐만 아니라 일본, 대만, 태국, 중국에 수출되어 국내외 판매량을 합치면 300만 부를 훌쩍 넘어 아시아 전역에서 가장 사랑받는 판타지라는 평가를 받고 있다. 최근에는 러시아에서도 번역 출간되기 시작하며 세계적으로도 작품성을 인정받는 중이다.

『룬의 아이들 - 블러디드』는 『룬의 아이들 - 윈터러』에 이은 2부『룬의 아이들 - 데모닉』이 완결된 지 11년 만의 신작이다. 1부 ‘룬의 아이들’ 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀를 중심으로 ‘블러디드’라는 힘에 관한 이야기를 다루고 있다. 『윈터러』와 『데모닉』의 세계관을 이어받은 3부 『블러디드』는 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으켜왔다. 소설의 클라이막스를 향해 달려가고 있는 이번 8권에서는 전권에 이어 샤를로트가 지닌 ‘블러디드’라는 힘, 바로 그 힘의 근원이 된 것으로 추정되는 샤를로트의 어머니의 정체, 그리고 ‘에투알’의 사명에 대한 더욱 깊고 거대한 비밀이 밝혀진다. 한편, 켈티카의 추억 어린 거리로 돌아온 막시민 또한 나름대로의 방법으로 진상에 다가가고 있었다. 그 과정에서 막시민은 그동안 외면해왔던 자신의 진심을 마주함과 동시에, 까맣게 모르고 있던 반짝이는 가능성을 발견한다. 마침내 결전의 장소로 향하는 샤를로트와 막시민, 두 사람은 아이언페이스와의 오래된 약속과 세상의 종말을 눈앞에 두고 과연 어떠한 선택을 하게 될까?

원래 ‘룬의 아이들’ 시리즈는 1, 2부가 절판된 이후 온라인과 전자책을 통해서만 독자들에게 제공될 예정이었으나 독자들의 지속적인 요구와 바람에 힘입어 종이책으로 다시 선보이게 되었다. 엘릭시르는 『블러디드』 1권 출간을 시작으로, 오랜 기간 절판 상태였던 『윈터러』 완전판(전7권)과 『데모닉』 완전판(전9권)을 작가의 세심한 가필 수정과 내용 보완을 통해 개정한 원고와 새로운 디자인으로 완간하였다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
15장 Origin

사과나무의 땅 11
지켜지는 자 41
기나긴 죽음 74
육신에만 담을 수 있는 것 98

16장 Every Life

한 인간의 무게 121
아이언워크 144
전통 있는 학교들의 입장 169
신장개업 186
돌아온 탐정 207
근원 감응자 235
다람쥐통 265
휴업 286
외교 특사 306
펼쳐보기"
149,장르소설,말하고 싶은 비밀 Vol.2,343736603,9791198809902,3830,"사쿠라 이이요 지음, 김윤경 옮김",모모,20240729,16800,15120,840점,9344,소설/시/희곡,"책소개
누적 부수 68만 부 돌파, 동명의 영화 흥행까지 더해져 하이틴 로맨스 분야 베스트셀러로 자리매김한 《말하고 싶은 비밀》이 더 설레는 두 번째 이야기로 돌아왔다. 까칠한 완벽주의 여고생과 자유분방한 훈남 남고생, 정반대의 세계에 살던 두 사람이 또 한 번 ‘교환 일기’로 특별한 교집합을 만들어내는 두 번째 책 《말하고 싶은 비밀 vol.2》는 서툴지만 그래서 더 풋풋하고 애틋한 첫사랑을 세밀하고 사랑스럽게 그려냈다.

여주인공 에리노는 우연히 주운 노트를 통해 좋아하는 사람에게 고백하려고 노래를 만든다는 한 남자를 알게 된다. 호기심이 일지만, 그 남자가 자신과는 정반대 성향의 세이란 사실을 안 순간 어떻게 해서든 엮이지 말아야겠다고 다짐한다. 그러나 운명의 장난처럼 오히려 세이와 더 가까워지는데….

에리노가 고민하고 울고 싶을 때마다 창문에서, 복도에서 불쑥불쑥 튀어나와 때로는 장난으로, 때로는 달콤한 간식으로, 때로는 어른스러운 조언으로 자기만의 위로를 건네는 세이.

그의 말과 행동 곳곳에 숨겨진 심쿵 포인트와 세이의 속마음을 알 수 있는 번외편, ‘고백송 프로젝트’에 관한 깜짝 놀랄 반전까지…. 1권을 재미있게 본 독자라면 더욱 풍성해진 재미에 몰입될 것이고, 이유 없이 설레며 왈칵 눈물이 터질 듯한 첫사랑을 경험해 본 사람이라면, ‘가슴을 훅 치고 들어오는 심장 폭격 로맨스’에 깊이 빠져들 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
1장 ｜ 복숭앗빛, 사랑의 노래

알쏭달쏭한 러브레터
첨삭을 해달라고?
가르쳐줘, 사랑이 뭔지

2장 ｜ 초록을 닮은 사람

내 이름은 묻지 마
감출 수 없는 감정
푸른 미소에 가려진 외로움

3장 ｜ 살굿빛, 시작

엇갈리는 시간, 싹트는 오해
진심을 더하는 말
오렌지색 같기도 핑크색 같기도



당신의 완벽한 이상형
흑백으로 변한 첫사랑
포기하고 싶지 않은 고백



둘이서 완성한 하나뿐인 주제곡

번외. 세이의 노트
마음에 이름을 붙인다면
펼쳐보기"
150,장르소설,해리 포터와 아즈카반의 죄수 (미나리마 에디션),325750834,9791192776262,3840,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,20231003,38000,34200,"1,900점",12334,소설/시/희곡,"책소개
‘미나리마’가 만든 새로운 모습의 패트로누스, 호그스미드, 보가트를 만난다!
해리 포터 세 번째 이야기, 『아즈카반의 죄수: 미나리마 에디션』 전 세계 동시 출간!

영화 〈해리 포터〉와 〈신비한 동물사전〉 시리즈에서 비주얼 그래픽을 담당했던 스튜디오 ‘미나리마(MinaLima)’가 직접 디자인한 시리즈 ‘미나리마 에디션’이 드디어 세 번째 이야기 『해리 포터와 아즈카반의 죄수』를 선보인다. 『해리 포터와 아즈카반의 죄수: 미나리마 에디션』에서는 영화와는 다른 모습의 시리우스와 루핀, 크룩섕스와 벅빅을 만날 수 있으며, 미나리마가 오직 이 책만을 위해 만들어 낸 8가지 공작 요소를 통해 해리 포터의 마법 세계를 색다르게 즐길 수 있다.

이번 에디션에도 J.K. 롤링의 이야기가 완벽하게 담겨 있을 뿐만 아니라, 거의 모든 페이지에 컬러 삽화가 들어 있다. 독자들은 나이트 버스의 내부를 구경하고, 수시로 모습을 바꾸는 옷장 속 보가트와 맞닥뜨리고, 도둑 지도에서 노리스 부인의 위치를 확인하거나, 타임 터너를 몇 바퀴 돌려 볼 수도 있다.

J.K. 롤링이 만들어 낸 마법 세계를 더욱 돋보여 줄 컬러 삽화와 기발한 종이 공예로 가득한 이 책은 해리 포터 팬들에게 특별한 기념품이 되는 것을 물론, 책을 사랑하는 모든 독자들이 책장에 소장하고 싶은 아름다운 도서이자, 새로운 세대에게 이 사랑받는 시리즈를 소개하는 멋진 방법이 될 것이다.","목차
1장 부엉이 우편
2장 마지 고모의 큰 실수
3장 나이트 버스
4장 리키 콜드런
5장 디멘터
6장 발톱과 찻잎
7장 옷장 속의 보가트
8장 뚱뚱한 귀부인의 도주
9장 쓰라린 패배
10장 도둑 지도
11장 파이어볼트
12장 패트로누스
13장 그리핀도르 대 래번클로
14장 스네이프의 원한
15장 퀴디치 결승전
16장 트릴로니 교수의 예언
17장 고양이와 쥐와 개
18장 무니, 웜테일, 패드풋, 프롱스
19장 볼드모트 경의 부하
20장 디멘터의 입맞춤
21장 헤르미온느의 비밀
22장 다시, 부엉이 우편
펼쳐보기"
151,장르소설,오버 더 초이스 세트 - 전2권,151562241,9791158883980,4810,이영도 지음,황금가지,20180621,29000,26100,"1,450점",5421,소설/시/희곡,"책소개
MD 한마디
한국을 대표하는 판타지 작가 이영도 신작
한국 판타지문학의 전설로 꼽히는 이영도 작가가 10년 만에 선보이는 신작. 중단편소설집 「오버 더 호라이즌」과 인물 및 배경을 공유하는 장편소설로, 작은 도시의 비극적 사건을 배경으로 벌어지는 죽음과 부활, 종말의 광시곡을 작가 특유의 기상천외한 상상력으로 그려냈다.
2018.06.26.
소설/시 PD 김도훈
<오버 더 초이스 세트> 『드래곤 라자』, 『눈물을 마시는 새』 등 한국, 일본, 대만, 중국에서 200만 부 이상의 판매고를 올린 대표적인 판타지 작가 이영도의 10년 만의 신작 장편소설 『오버 더 초이스』를 필두로 한 전자책 세트가 황금가지에서 출간되었다. 같은 세계관을 공유하는 『오버 더 초이스』와 『오버 더 호라이즌』이 포함되었으며, 『오버 더 호라이즌』의 경우 기존 판본의 수록 작품에 이영도 작가의 판타지 단편소설인 「에소릴의 드래곤」과 「샹파이의 광부들」이 추가되었다. 다양한 특성을 가진 종족이 어우러져 평화롭게 사는 소도시를 배경으로 한 시리즈로서, 특히 한 아이의 비극적 죽음에서 시작되는 『오버 더 초이스』는 죽음과 부활, 종말이라는 다소 무거운 주제를 시종일관 유쾌한 서술로 풀어내면서도 강렬한 주제의식을 담아낸다. -세트 구성 도서: 오버 더 초이스 오버 더 호라이즌(신판)
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
1. 오버 더 호라이즌 (신판)
2. 오버 더 초이스"
152,장르소설,영원을 향하여,368470404,9791194930761,3840,"안톤 허 지음, 정보라 옮김",반타,20250730,17800,16020,890점,5062,소설/시/희곡,"책소개
불멸의 존재가 된 인간, 몸을 얻은 인공지능, 그리고 핵전쟁 이후 폐허가 된 지구. 《영원을 향하여》는 나노치료와 인공지능 기술로 인간의 경계를 넘어서게 된 미래를 배경으로, 존재와 정체성, 사랑에 관한 서사를 펼친다. 말리 비코 박사의 일기를 따라 수백에서 수천 년에 걸친 이야기가 이어지며, 불멸의 인간들, 인공지능 파닛, 복제된 클론 ‘이브’들이 차례로 자신의 이야기를 잇는다.

“당신이 쓰는 이야기가 바로 당신”이라는 메시지를 전하는 이 작품은, 우리를 인간이라고 부르게 하는 것이 무엇인지 성찰하게 만든다. 살아 있다는 것은 무엇이며, 나를 나답게 만드는 것은 무엇인가. 《영원을 향하여》는 시와 음악이라는 예술을 통해, 사랑이라는 가장 위대한 감정을 통해 독자 각자에게 ‘자신만의 이야기’를 써 내려가기를 조용히 권한다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
한국 독자들에게

1부 근미래

말리
용훈
엘렌
파니트

2부 미래

파니트
로아



델타
델타
크리스티나



말리



작품 해설
추천의 말
펼쳐보기"
153,장르소설,위키드 1~6 세트 - 전6권,354423197,9788937428500,4840,"그레고리 머과이어 지음, 송은주.임재서.이지연 옮김",민음사,20241225,91000,81900,"4,550점",2493,소설/시/희곡,"책소개
약자의 편에 서서 권력에 맞선 초록색 마녀의 감동적인 이야기

“『이상한 나라의 앨리스』와 『반지의 제왕』 사이에 꽂아 둘 책” ―《커커스 리뷰》
“정말로 경계해야 할 상대는 자기가 선량하다거나 다른 사람보다 더 착하다고 주장하는 자들이지.” ―본문에서
“『위키드』는 선악의 고정관념을 뒤엎는다. 착한 마녀인 줄 알았던 글린다는 철없는 공주병 환자였고, 사악한 마녀로 알려진 서쪽 마녀는 독재자 오즈의 마법사에 맞서 싸우다 억울하게 악인으로 몰렸다는 것. 『위키드』의 이 발칙한 상상력은 브로드웨이가 히트작을 만들어 내는 무기가 됐다.” ―《조선일보》
“엘파바를 환상 문학 최고의 주인공들 가운데 하나로 만든 걸작” ―《로스앤젤레스 타임스》

초록색으로 태어난 이상한 아이 엘파바가 학교를 뛰쳐나와 대담하게 지하운동에 뛰어든 아나키스트에서 서쪽 나라의 마녀가 되기까지 흥미진진하고 감동적인 이야기가 펼쳐진다. 격정적이고 독립적인 소녀 엘파바는 시즈 대학교에서 허영으로 가득한 금발의 글린다와 묘한 우정을 나누게 된다. 이들의 무대가 되는 먼치킨랜드는 말하고 지적 활동을 하는 동물들이 인간과 동등한 시민 대접을 받으며 번영하는 도시였다. 하지만 오즈의 마법사가 독재자로 군림하여 동물들을 노예로 전락시키면서 시즈 대학교의 친구들은 서로 다른 운명을 택하게 된다. 불의를 참지 못하는 엘파바, 야망을 좇는 글린다, 그리고 사랑에 빠진 피예로. 무엇이 진짜 선이고 악일까? 사랑을 지키기 위해 어떤 대가를 치러야 할까? 진정한 용기란 무엇인가? 『위키드』는 고전을 단순히 패러디하는 데 그치지 않고, 오즈 땅의 역사를 성(性)과 권력, 사랑과 용기에 대한 강렬하고 아름다운 서사시로 탈바꿈시켰다.","목차
1권 엘파바와 글린다

노란 벽돌길 위에서
먼치킨랜드 사람들
악의 뿌리 | 타임 드래곤의 시계 | 마녀의 탄생 | 초록색
쿼들링의 유리 부는 남자 | 보이는 것과 보이지 않는 것의 지리학
아기의 놀이 | 어둠의 그림자
길리킨
갈린다 | 보크 | 그들만의 무리
에메랄드 시

2권 서쪽 마녀 이야기

빈쿠스에서
이상한 여행 | 키아모코의 벽옥 문 | 반란
마녀의 죽음 그리고…



자칼의 달 아래서
세인트글린다
수녀원 | 위험한 여행 | 남쪽 계단
군대에서
사도 황제
하나 더하기 하나는 둘 다 | 새들의 회의 | 쿰브리시아의 요람
드래곤 부대 | 포위 | 마녀의 눈 | 목소리를 높여라
내 집과 같은 곳이 있으랴



예언자의 퇴진
숲 속의 육아실
좋았던 옛날이 없어서 할 얘기도 없다
겁쟁이여, 조국을 위해
영향력의 문제
다가올 과거
겁쟁이 사자의 수의



오즈로부터
물 위에 겨울 불러 내리기
오즈의 조각보 양심
아가씨물고기 전당에서



도로시의 심판
세인트프로즈 여학교에서
신의 조카손녀
잃어버린 과거를 불러내기
어딘가
펼쳐보기"
154,장르소설,첫사랑의 침공,340346846,9791193024713,,권혁일 지음,안전가옥,20240610,12000,10800,600점,6380,소설/시/희곡,"책소개
짝사랑 그녀가 고백했다, 자신이 외계인이라고

‘첫사랑의 침공’이라는 제목은 비유가 아니다. 이 로맨스 단편집의 표제작 〈첫사랑의 침공〉에서 주인공의 마음을 사로잡은 누나는 지구를 침략하러 온 외계인이다. 다른 수록작 주인공들의 처지도 험난해 보이기는 마찬가지다. 그들은 업무 평가에서 매번 꼴찌를 도맡는 신을, 지구를 침략할 생각이 없는 외계인을, 북한에서 온 간첩을 마음에 둔다.

수채화처럼 마음에 스미는 사랑의 서사

특별하다 못해 기상천외한 존재의 등장으로 눈길을 모은 이야기들은 이내 사랑의 모든 과정을 다정하게 보듬는다. 불현듯 피어난 마음에 당황하기 시작했을 때부터 평생의 반려자에게서 헤어지자는 말을 들은 순간에 이르기까지, 누군가를 사랑했기에 가슴에 새겨진 수많은 장면들이 세밀한 수채화처럼 책장 곳곳에 스며 있다. 책장을 넘기던 손을 멈추고 문득문득 지나가거나 다가올 사랑에 대해 가만히 생각하게 되는 까닭은 그 찬찬한 표현들에 마음을 울리는 힘이 있기 때문이다.

독특한 세계관으로 독자를 이끄는 상처받은 자들의 대변인

권혁일 작가는 첫 장편 소설의 시놉시스를 공개한 것만으로 크라우드 펀딩 721% 달성을 기록한 바 있는 화제의 신예다. 창의성이 돋보이는 세계관으로 호기심을 일으키고, 상처 입은 이들을 대변하면서 공감을 이끌어 내는 작가의 능력이 단편이라는 형식과 로맨스라는 장르를 만나 얼마나 매력적인 시너지를 이루었는지 《첫사랑의 침공》에서 확인할 수 있다.


 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
첫사랑의 침공 · 6p
세상 모든 노랑 · 54p
광화문 삼거리에서 북극을 가려면 · 116p
하와이안 오징어볶음 · 174p

작가의 말 · 218p
프로듀서의 말 · 222p"
155,장르소설,마지막 증명,333227691,9791193024485,,이하진 지음,안전가옥,20240130,12000,10800,600점,4176,소설/시/희곡,"책소개
이하진 작가의 《마지막 증명》이 안전가옥 쇼-트 스물여섯 번째 책으로 출간되었다.

《마지막 증명》은 한국물리학회 SF어워드 가작이었던 〈마지막 선물〉을 경장편으로 확장시킨 작품으로, 천체물리학자 백영과 양서아가 지구 전체의 재앙을 초래한 ‘대파멸’로부터 서로를 구하고자 애쓰는 SF 로맨스 소설이다. 대파멸로 인해 물리적으로 떨어져 재회를 기약할 수 없는 두 사람이 서로를 위한 선택을 함으로써 ‘마음만은 끝내 만나는’ 이야기를 그린 《마지막 증명》은 모두가 사랑을 외치지만 사랑이 희소해진 시대에 잔잔하지만 묵직한 울림으로 다가갈 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
파트 0 · 6p
파트 1 · 8p
파트 i · 54p
파트 1.414213… · 74p
파트 2 · 90p
파트 3 · 110p
파트 -1 · 150p
파트 ? · 158p
파트 3.141592… · 170p

작가의 말 · 178p
프로듀서의 말 · 182p"
156,장르소설,하우스메이드 3,371995721,9791193324554,3840,"프리다 맥파든 지음, 정미정 옮김",북플라자,20250919,19000,17100,950점,3010,소설/시/희곡,"책소개
140주 연속 아마존 베스트셀러
시리즈 누계 200만 부 돌파!
뉴욕 타임스 베스트셀러, 선데이 타임스 베스트셀러

“옆집 사람들을 절대 믿지 말 것”
하우스메이드가 모든 걸 지켜보고 있다!

밀리는 엔조와 결혼해 지금은 두 아이의 엄마다. 뉴욕의 좁은 집에서 살던 밀리네 가족은 롱아일랜드에 있는 단독 주택으로 이사를 하게 됐다. 빠듯한 형편에 조금 무리해서 대출을 받긴 했지만, 감옥에서 나와 차에서 먹고 자던 밀리에게 집을 갖는다는 건 큰 의미가 있었다. 하지만 행복한 나날이 펼쳐질 거라는 밀리의 기대는 그리 오래가지 못했다.

옆집 여자는 밀리가 보는 앞에서 자꾸 엔조에게 추파를 던졌고, 앞집 여자는 기분 나쁘게도 항상 우리 집을 감시하고 있었다. 게다가 새벽만 되면 집에서 나는 이상한 소리 때문에 계속 잠을 설쳤다. 스트레스가 극에 달한 밀리는 먼저 옆집 여자를 찾아가 따끔하게 한마디 할 생각이었다. 내 남편에게서 떨어지라고. 하지만 문을 열고 들어간 그곳에는… 목이 베인 시체가 쓰러져있었다. 그리고 멀리서 사이렌 소리가 들려왔다.

또다시 살인 사건에 말려든 밀리는 꿈에 그리던 행복한 삶을, 가족을 지켜낼 수 있을까? 심장을 조여 오는 심리 스릴러.

2025년 말, 아만다 사이프리드, 시드니 스위니 주연 영화 개봉 확정!
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
157,장르소설,트로피컬 나이트,299460785,9791160408331,3810,조예은 지음,한겨레출판,20220817,15000,13500,750점,13939,소설/시/희곡,"책소개
MD 한마디
여름밤의 사랑스러운 괴담
『칵테일, 러브, 좀비』, 『스노볼 드라이브』 작가 조예은의 소설집. 괴물, 유령, 외계 생명과 인간이 함께 살아가는 생동하는 세계, 그곳에는 서늘한 공포 아래 온기가, 절망 곁에 희망이 있다. 곳곳에서 색색의 마음들이 알알이 터지는 무섭고 사랑스러운 이야기
2022.08.12.
소설/시 PD 박형욱
『칵테일, 러브, 좀비』 『스노볼 드라이브』
한국 문학의 보석, 조예은 신작 소설

“널 등쳐먹어서 미안해.
넌 대부분 한심하고 가끔 사랑스럽지만 잘 살 거야.”

『트로피컬 나이트』는 누군가에게 힘이 되는 이야기다. 수록작 〈고기와 석류〉를 예로 들면, 이렇다. 남편이 죽고 아들도 떠나 혼자 남은 노인이 있다. 노인은 어린아이의 얼굴을 한 괴물을 우연히 만나고, 괴물을 집 안에 들이고야 만다. 노인은 괴물에게 잡아먹히게 될까? 아니다. 조예은의 이야기는 전혀 다르게 흘러간다. 그의 소설은 힘든 삶을 힘들다고 말하는 데서 끝나지 않는다. 공포를 보여주지만 공포가 우리의 삶을 갉아먹도록 내버려두지 않는다. 어쨌든 삶은 계속되니까. 소설이 끝난 뒤에도 이야기는 이어지니까. 이야기가 계속되는 한 조예은의 인물들은 끝까지 살아내고 버틴다. 삶이 계속되는 한 조예은의 이야기는 반드시 밝은 방향으로 나아간다. 신작 소설 『트로피컬 나이트』 또한 그렇다.

『트로피컬 나이트』는 제2회 황금가지 타임리프 소설 공모전에서 〈오버랩 나이프, 나이프〉로 우수상을, 제4회 교보문고 스토리 공모전에서 『시프트』로 대상을 수상한 후, 『뉴서울파크 젤리장수 대학살』 『칵테일, 러브, 좀비』 『스노볼 드라이브』 등을 펴내며 차곡차곡 독자들의 사랑을 쌓아온 조예은의 두 번째 소설집이다. 총과 칼, 선혈과 비명 너머에 자리한 온기를 포착한 첫 단편집 『칵테일, 러브, 좀비』에 이어, 장편소설 『스노볼 드라이브』에서는 애틋하고도 경쾌한 디스토피아 세계를 선보인 바 있다. 『트로피컬 나이트』는 조예은 특유의 독특한 판타지성을 가미한 호러/스릴러풍의 직설적이고 유머러스하면서도 사랑스러운 괴담 여덟 편을 담았다. 기존 작품에서 더 확장된 조예은 월드의 시작이라 할 만하다.

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기","목차
할로우 키즈
고기와 석류
릴리의 손
새해엔 쿠스쿠스
가장 작은 신
나쁜 꿈과 함께
유니버설 캣숍의 비밀
푸른 머리칼의 살인마

작가의 말"
158,장르소설,살육에 이르는 병,85572855,9788952776044,3830,"아비코 다케마루 지음, 권일영 옮김",검은숲,20160701,15000,13500,750점,10738,소설/시/희곡,,
159,장르소설,화산귀환 9,366170863,9791173260803,4810,비가 지음,러프미디어,20250617,13000,11700,650점,5274,소설/시/희곡,"책소개
“화산은 사라지지 않는다.”

천마와의 전쟁 끝에 숨을 거둔 후 100년 후 깨어난 청명.
망해 버린 화산을 다시 일으키기 위한
웃음과 피, 땀, 눈물이 가득한 대서사.","목차
28장 죽어야 한다면 내가 가장 먼저 죽겠다
29장 의지하는 것이 아니라 함께 걷는 것이다
30장 아니! 알겠는데 못 참겠다고!
31장 솔직히 이젠 저도 감당이 안 됩니다
32장 여하튼 늦으면 뒈지는 거야"
