순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명),책소개,목차
157,요리/살림,이종임의 백년 밥상,359359655,9791129714664,13590,이종임 지음,메가스터디북스,20250305,24000,21600,"1,200점",1143,요리/살림,"책소개
엄마의 손맛을 그대로 담은 50년 내공 사계절 한식

*28만 구독자, 누적 조회수 5천만 유튜브 ‘이종임 스타일 채널’ 요리 노하우 대공개
*계절별 식재료로 만드는 ‘때 되면 생각나는 제철 요리’
*K-푸드 1세대 원조 요리 비법을 한 권에
*전 요리 조리법 영상 QR코드 수록 - 이종임의 요리 수업 바로 시청 가능

한그릇 요리나 퓨전 음식 등이 주를 이루는 요리책 시장에 오랜만에 나온 전통 한식 집밥 레시피북. 우리나라 가정식의 대가이자 현재 SNS 채널을 통해 다양한 세대와 소통하고 있는 요리연구가 이종임이 처음으로 낸 계절별 요리책이다. 1980년대 MBC [오늘의 요리]를 통해 최초로 ‘전 국민이 아는 요리 선생님’으로 유명세를 탄 이후 방송 활동, 후학 양성, 한식 해외 소개 등 다양한 분야에서 꾸준히 활약해온 저자는 얼마 전부터는 유튜브 ‘이종임 스타일 채널’을 열어 다른 요리 채널에서 찾아보기 어려운 우리나라의 귀한 한식 레시피를 소개하고 있다. 28만 명이 구독 중인 유튜브 콘텐츠 중에서 특히 반응이 좋았던 요리를 골라 계절별로 담은 이번 책은 베테랑 요리 전문가의 노하우와 유튜브로 대중과 소통하며 정리한 쉬운 레시피가 잘 결합되어 있다.

우리나라는 사계절이 뚜렷하여 철마다 나오는 채소나 해산물 등이 각각 다르고, 이런 각 계절별로 나는 재료를 활용한 제철음식 역시 잘 발달되어 있다. 봄이면 생각나는 냉이된장국, 여름에 시원하게 먹는 오이냉국, 가을에 안 먹으면 서운한 전어회무침, 겨울에 특히 맛있는 동태찌개처럼 철마다 떠오르는 요리도 많다. 50년간 전통의 한식 맛을 지켜온 저자가 소개하는 제철요리 레시피는 제철재료로 만든 우리 음식만이 갖고 있는 맛과 영양을 알차게 담고 있다. 어릴 때 먹었던 엄마의 밥상을 떠오르게 하는 168개의 요리를 통해 요즘 다른 레시피북에서는 찾아보기 어려운 진짜 한식의 참맛을 즐길 수 있을 것이다.

아울러 대표적인 계절별 식재료와 집에 만들어 두면 유용한 육수와 양념 만드는 법을 수록하고, 각 요리마다 배치된 QR코드를 통해 만드는 법을 동영상으로도 확인 가능하게 하여 한식 요리가 익숙하지 않은 사람들도 큰 어려움 없이 따라 해볼 수 있도록 하였다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
158,요리/살림,율아맘의 무염 저염 유아식,352762722,9791167600882,13590,율아맘 김시연 지음,북스고,20241129,23800,21420,"1,190점",3447,요리/살림,"책소개
무염식과 저염식으로
아이의 입맛을 저격한 율아맘의 건강 레시피북

이제 막 유아식을 도전하는 초보 부모라면 몇 가지 고민이 생길 것이다. ‘음식에 간을 넣어도 괜찮을까?’, ‘무염식, 저염식은 맛이 없지 않을까?’ 2.69kg으로 작게 태어나 이유식까지 거부했던 율아를 평균 체중의 건강한 아이로 키운 율아맘이 무염, 저염 유아식의 비법을 공개한다.

율아맘의 무염, 저염 유아식의 비법을 본격적으로 공개하기 전에 아이가 왜 이 식단을 해야 하는지 의문이 들 수 있다. 아이의 신장은 염분 처리 능력에 한계가 있어 어린 월령부터 짜고 단 음식을 먹기에는 무리가 있다. 그렇기에 식재료 본연의 맛을 극대화할 수 있는 레시피가 중요하다.

《율아맘의 무염, 저염 유아식》에서는 모든 메뉴를 무염식과 저염식으로 구분해 놓았고 아이의 입맛은 물론 시각까지 사로잡을 수 있는 다양한 메뉴로 구성했다. 초보 부모, 바쁜 부모여도 쉽게 따라할 수 있도록 집에 흔히 있는 감자, 양파, 당근 등의 단순한 재료를 사용하였고, 간단한 레시피로 구성해 놓았으니 걱정 없이 이 책을 펼치면 된다. 율아의 한 끼를 위해 수 없이 노력했던 율아맘처럼, 세상의 모든 부모가 아이에게 건강하고 따뜻한 한 끼를 차려 줄 수 있기를 바란다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
159,요리/살림,한 끼 뚝딱! 맘 편한 토핑 이유식,315411813,9791192445328,13590,율마(오애진) 지음,온더페이지,20230503,21000,18900,"1,050점",5259,요리/살림,"책소개
국내 유일 토핑 이유식 네이버 카페 운영자,
육아 인플루언서 율마가 한 권으로 정리한
국내 최초 토핑 이유식 레시피북

이 책은 2021년부터 열풍이 불기 시작한 ‘토핑 이유식’을 알기 쉽게 설명하고, 레시피를 담은 책이다. 토핑 이유식은 말 그대로 죽에 토핑을 얹어주는 이유식으로, 기존의 이유식처럼 여러 가지 재료를 한꺼번에 넣고 섞는 죽과 다르다. 베이스가 되는 죽은 따로 만들고, 그 위에 각각의 반찬을 올려서 덮밥 또는 밥과 반찬의 형태로 아기에게 제공하는 형태다.

김치볶음밥도 못 만들던 저자는 SNS에 올라오는 예쁜 플레이팅의 이유식을 보고 처음에는 부담감과 걱정이 있었지만, 아이를 사랑하는 마음을 담아 효율적이고 영양 가득한 토핑 이유식을 만들기 시작했다. 그것을 블로그에 공유하며 입소문을 타기 시작했고, 넘쳐나는 질문에 일일이 답장하기 힘들어져, 토핑 이유식 카페를 최초로 개설해 엄마들과 이유식 · 유아식 정보를 나누고 있다.

저자는 이 책 한 권이면 이유식 초보 엄마들도 아이에게 오감 만족, 영양 가득한 이유식을 만들어줄 수 있도록 책에 친절하고 자세하게 토핑 이유식 이야기를 담았다. 이 책과 함께라면 엄마도 아이도 행복하게 이유식을 완주할 수 있을 것이다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
160,요리/살림,안녕느린토끼의 클래식 빵,305090812,9791190641906,13590,고윤희 지음,책밥,20221125,25000,22500,"1,250점",2638,요리/살림,"책소개
조금 느리지만 맛있는 빵을 만드는 ‘안녕느린토끼’의
멋스럽고 맛스러운 빵 레시피

빵을 사랑한 한 홈베이커가 빵 선생님이 될 때까지 매일 반죽을 만지면서 고군분투한 시간과 노력을 한 권의 책으로 엮었습니다. 1대1 레슨 같은 정교한 과정 사진으로 다양한 반죽법은 물론, 컨벡션 오븐과 데크 오븐의 서로 다른 사용법, 오랜 시간 빵을 만들면서 피부로 느꼈던 수많은 시행착오와 깨알 정보까지 아낌없이 담았습니다!

레시피는 빵의 클래식이라고 할 수 있는 품목들로 구성했으며 첫 번째 장에서는 상업용 이스트를 사용하는 빵에 대해 다루었습니다. 다양한 사전 반죽을 사용하는 방법과 그 장단점을 알고 빵과 친숙해질 수 있습니다. 두 번째 장은 르방만으로 만드는 빵에 대해 다루었습니다. 르방은 조금 어렵게 느껴질 수 있는데, 시간을 갖고 조금 천천히 빵을 만들다 보면 이스트를 사용한 빵과는 과정과 결과물이 확연히 다른 빵을 만들 수 있습니다. 세 번째 장은 호밀빵에 대해 다뤘습니다. 호밀 르방을 사용하는 방법과 호밀이 가진 특징과 주의할 점에 대해 이야기했습니다.
발효 시간에 따라 결과물이 어떻게 달라지는지, 믹싱 시간에 따라 반죽이 어떻게 변해 가는지도 볼 수 있습니다. 이외에도 쿠프에 따라, 사소한 변화에 따라 달라지는 빵을 만날 수 있습니다. 밀가루에 관한 고찰도 놓치지 않기 바랍니다. 숫자로 표현하는 프랑스 밀과 강력분, 중력분, 박력분으로 구분하는 우리 밀의 차이도 알 수 있습니다. 필요한 재료는 마트나 베이킹 쇼핑몰에서 쉽게 구할 수 있는 것을 사용하고 소분 판매하는 것 위주로 선택해 누구든지 쉽게 따라할 수 있도록 했습니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
161,요리/살림,미니 왕국 친구들,296776229,9791188601523,13630,"올카 노비츠카 지음, 이소윤 옮김",참돌,20220625,5400,4860,270점,1896,건강/취미,"책소개
아라디야토이즈(AradiyaToys) 디자이너 올카 노비츠카의
코바늘로 완성하는 36종의 깜찍한 아미구루미 왕족!

아미구루미 미니 왕국의 왕과 왕비가 성대한 잔치를 벌이고 있어요. 멋진 왕자가 사랑스러운 공주와 믿음직한 기사와 함께 미니 왕국으로 여행을 왔네요. 드럼 연주자는 신나는 연주를 시작하고, 천문학자는 별자리를 보며 어떤 일들이 일어날지 살펴보고 있어요. 시장은 사람들로 북적이고, 조커와 요정은 실타래 함을 가지고 호시탐탐 장난칠 기회만 엿보고 있죠. 신나는 이야기가 가득한 미니 왕국으로 함께 여행을 떠나볼까요?

이 책에 나오는 귀엽고 사랑스러운 아미구루미 미니 왕국 친구들은 책 속에 설명되어 있는 코바늘뜨기 기법만 잘 익히면 누구나 손쉽게 만들 수 있습니다. 코바늘뜨기에 익숙하지 않은 분들을 위해 뜨기 기법에 대한 튜토리얼 동영상을 담은 QR코드를 수록하였으며, 캐릭터마다 단계별 사진 도안과 함께 상세한 설명이 되어 있어서, 차근차근 떠 나가다 보면 어느 순간 예쁘게 완성된 미니 왕국 친구들을 만나볼 수 있게 될 것입니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
162,요리/살림,세상 쉽고 맛있는 튼이 이유식,174577250,9791196533007,13590,정주희 지음,서사원,20190103,22000,19800,"1,100점",10271,요리/살림,"책소개
쌀가루, 큐브, 밥솥 칸막이를 활용한 최초의 이유식 책!
엄마의 정성과 사랑이 듬뿍 담긴 이유식. 하지만 현실은 쉽지 않다. 이제 막 4개월 된 아기는 엄마에게 잠깐의 쉴 틈도 주지 않는다. 배고파서 울고, 기저귀 갈아달라고 울고, 졸려서 울고. 아기 돌보는 일만도 너무 어려운데, 이유식까지 만들 수 있을까? 대부분의 엄마들이 힘든 나머지 사 먹이는 쪽으로 선택한다. 하지만 아직 돌도 안 된 아기에게 사 먹이는 음식이 썩 마음에 내키지는 않는다. 그래서 엄마들이 찾아낸 이유식의 구세주, 희야 블로그(희야라이프). 쌀가루, 큐브, 밥솥 칸막이를 활용한 이유식 레시피는, 어려워서 도저히 따라할 엄두도 나지 않았던 기존 레시피들과는 완전히 달랐다. 희야 레시피만 있으면 하루에 두 끼, 세 끼를 먹이는 중기와 후기 이유식도 더 이상 두렵지 않다. 덕분에 희야 블로그는 700만 명의 엄마들이 매일매일 찾아드는 이유식의 성지가 되었다. 그 모든 내용을 고스란히 이 책에 담았다.

파워블로거 희야가 알려주는 이유식의 신세계, 밥솥 칸막이 이유식!
밥솥 칸막이가 뭐야? 생전 처음 들어보는 사람도 많다. 원래는 현미밥, 콩밥, 잡곡밥 등 여러 종류의 밥을 한 번에 만들기 위한 것이었다. 그런데 엄마들이 이유식에 활용하면서, 엄마들 사이에서 ‘밥솥 칸막이’는 이유식의 신세계를 선물해준 세상에서 가장 놀라운 발명품이 되었다. 인스타그램에는 #밭솥이유식 #밥솥칸막이 #밥솥이유식은신세계 #한번에3가지이유식 등 수천 개의 해시태그가 달린 포스팅을 쉽게 발견할 수 있다. 그만큼 엄마들에게는 이유식의 늪에서 탈출하게 해준 매우 고마운 이유식 아이템이 되었다. 더불어 세상 쉽고 맛있는 이유식 레시피를 알려준 파워블로거 희야는 엄마와 아이에게 더 풍요롭고 행복한 시간을 선물해준 은인과도 같은 존재이다.

 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
163,요리/살림,디저트 퍼슨,375445511,9791192066462,3590,클레어 새피츠 지음,디자인이음,20250910,34000,30600,"1,700점",315,요리/살림,"책소개
“오븐을 켜는 순간, 당신은 이미 디저트 애호가입니다”
《뉴욕타임스》가 선정한 올해의 요리책 『디저트 퍼슨』

새로운 세대를 대표하는 베이킹의 아이콘으로 부상하고 있는 클레어 새피츠가 신중하고 새로운 배합으로 제철 재료의 풍미를 더하는 레시피를 선보인다. 가을과 겨울에 어울리는 크랜베리 석류 무스 파이, 적당한 맛의 강도를 지닌 초콜릿 버터밀크 케이크, 프렌치토스트의 사촌 격인 딸기 아몬드 보스톡 등 클레어 새피츠 특유의 감각이 돋보이는 100가지 레시피가 수록되어 있다. 기본이 될 레시피부터 케이크, 파이, 타르트, 바, 쿠키, 브런치, 식사 대용 빵에 이르기까지 다채로운 레시피가 한 권에 담겨 있다.

각 레시피에는 실용적인 팁과 함께 문제 해결책도 함께 제시된다. 예를 들어, 사워 체리 파이를 만들다가 파이 반죽이 갈라졌을 때 ‘밀가루 페이스트’로 메우는 방법 등 유용한 베이킹 팁들을 얻을 수 있다. 또한 주의할 점, 준비 및 굽는 시간, 단계별 사진, 기본 베이킹 지식 등이 꼼꼼히 설명되어 있다. 클레어는 완벽보다는 따뜻함을, 두려움보다는 즐거움을 선택하라고 말한다. 클레어 새피츠 특유의 따뜻한 문체와 명쾌한 설명 덕분에, 이 책은 누구나 진정한 ‘디저트 퍼슨’으로 만들어 준다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
164,요리/살림,모티브 뜨개질,373106868,8809332974612,1,"가와데쇼보신샤 편집부 엮음, 강수현 옮김",봄봄스쿨,20250925,18000,12600,180점,595,건강/취미,"책소개
한 장의 모티브로 만드는 생활 소품,
초보자의 뜨개질이 즐거워집니다!

모티브 뜨기의 재미를 느끼려면 우선은 한 장으로 시작하는 것이 좋습니다. 금방 뜰 수 있는 작은 소품을 중심으로 만들다 보면 자신감과 의욕이 자라게 될 테니까요.

이 책은 모티브 한 장으로 색색의 코스터와 미니 도일리를 만드는 것부터 시작합니다. 부드러운 파스텔 컬러의 중세사로 뜬 코스터를 잘 따라 완성했다면 쉽게 미니 도일리를 만들 수 있습니다. 왜냐하면 중간까지는 코스터와 뜨개 과정이 같기 때문이죠. 다섯 단 뜨면 코스터, 다시 다섯 단을 더 뜨면 미니 도일리가 완성되니 즐겁지 않을 수가 없죠.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
165,요리/살림,2026 벤꾸리 가계부,372763617,8809499070950,1,벤꾸리 지음,시원북스,20250929,14000,9800,140점,425,요리/살림,"책소개
부자가 되는 하루 10분
2026 벤꾸리 가계부 출시

쓰기 쉽게 내지는 더 크게,
가계부만 수록하여 분량은 더 가볍게,
정가 인하 및 출시 기념 30% 즉시 할인까지!

인플루언서이자 재테크툰으로 유명한 ‘돈 모으는 벤꾸리’의 2026년 가계부가 출시된다. 2022년 첫 출시되어 ‘계획형 J’를 위한 가계부+다이어리 포맷과 팬시한 감성으로 사랑받아 온 이 시리즈는 이번에는 ‘가계부’ 기능에 집중하고 내지도 쓰기 쉽도록 더 크게 바꾸었다. 다이어리 속지가 빠지면서 내지는 더 가벼워졌고 정가도 인하해 출간한다. 또한 출시 기념 30퍼센트 할인 가격으로 만나볼 수 있다. 하루 10분 지출 관리를 통해 ‘부자 되는 습관’을 기를 수 있는 2026 벤꾸리 가계부는 2025년 12월부터 2026년 1월~12월 총 13개월 구성으로 제공된다.

(*2026년 벤꾸리 가계부는 2025년 가계부보다 판형이 더 커졌습니다(내지 종이 기준 가로 3.8cm 세로 3.2cm). 가계부 판형을 키우면서 사용성을 고려해 ‘무선’ 제작으로 제본이 바뀌었습니다. 제품 할인율은 추후 판매처별로 조정될 수도 있습니다.)
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
166,요리/살림,유아식 끝나자마자 시작하는 6~13세 기본 아동식,370148954,9791192366586,13590,이지연 지음,레시피팩토리,20250819,26000,23400,"1,300점",1430,요리/살림,"책소개
체력, 면역력, 두뇌, 정서 발달에 가장 중요한 시기인 아동기의 집밥전략과 최적의 레시피 154가지.
6~13세 아이가 있는 가정이라면, 꼭 구비해야 할 기본 식생활 지침서!

아이가 이유식이나 유아식을 할 때는 재료부터 먹는 분량까지 민감하게 신경 쓰다가, 초등학생이 되면 그냥 이것저것 잘만 먹으면 된다는 생각에 식생활의 중요성을 간과하곤 합니다. 하지만 아동기(만 6세부터 13세까지) 어린이는 어른과 밥을 함께 먹는다고 해서, 어른의 축소판으로 보면 안됩니다.

어린이는 단순히 몸의 크기가 성인보다 작은 것이 아니라, 고유한 특성을 가지고 있어 이를 반드시 고려해서 합니다. 빠른 성장 발달로 인해 ‘어른보다’ 더 챙겨야 하는 영양소들이 있고, 몸이 민감하게 반응하기 때문에 ‘어른보다’ 무엇을 먹느냐가 몸, 두뇌, 정서에 더 강하게 영향을 미칩니다. 또한 아직까지 ‘어른보다’ 위가 작기 때문에 영양 밀도가 높은 음식을 하루 세 끼의 식사와 한두 번의 간식으로 적절히 나눠 먹는 것이 필요합니다. 이렇게 하루하루의 식생활이 쌓이면서, 이 시기 우리 아이는 평생 가는 기초체력과 식습관을 완성하게 됩니다.

이지연 저자는 영양학과 건강요리 전문가이자 두 아이의 엄마입니다. 전작인 『이유식 끝나자마자 시작하는 15~60개월 기본 유아식』을 통해 이미 많은 부모의 유아식 가이드로 활동해온 그녀는 국내에 이유식이나 유아식 책들은 넘쳐나는데 반해 성장 발달에 정말 중요한 시기인 아동기, 초등학생 시기에 대한 제대로 된 식생활 지침서가 없는 것이 늘 아쉬웠습니다. 그래서 국내외 최신 영양 정보들을 다시 한번 총정리하고, 초등학교 졸업반인 첫째, 저학년인 둘째와 함께한 식경험을 토대로 이 책을 집필하게 되었습니다. 이 책은 아동기의 영양과 집밥전략은 물론, 오늘부터 바로 활용할 수 있는 가족이 함께 먹으면 좋은 최적 레시피 154개를 담고 있습니다.

이 책은 이론 편과 레시피 편으로 구성되어 있는데요, 이론 편에서는 몸과 두뇌의 성장 발달에 꼭 필요한 필수 영양소부터 면역력 향상을 위한 키즈마이크로바이옴, 세 끼 식사와 간식 구성하는 요령, 평생 가는 건강한 식습관 키우는 법, 믿고 쓸 수 있는 추천 양념과 시판 제품 등이 소개되어 있습니다. 또한 잔류 농약이 많아 가급적 유기농을 구입해야 하는 채소과일, 아이의 성장 발달에 좋지 않은 영향을 주는 피해야할 식품들도 자세히 안내하고 있습니다.

레시피 편에서는 아이 성장에 꼭 필요한 아침식사, 채소 편식 없애는 채소반찬, 매끼 먹어야 하는 단백질 음식, 영양만점 한 그릇 식사와 일품요리 등이 담겨 있습니다. 또한 엄마 시간을 아껴주고 집밥도 쉽게 해주는 ‘엄마표 밀프렙’ 챕터가 있어, 한꺼번에 넉넉히 만들어 자주 활용하기 좋은 만능 소스, 고기와 해산물 소보로, 냉동 완자와 너겟, 미트볼 등을 소개했습니다.

이 책에서 또 하나 눈에 띄는 챕터는 ‘있을 건 다 있는 엄마표 편의점 간식’입니다. 아이들이 즐겨 먹는 편의점 메뉴들을 홈메이드로 건강하고 맛있게 만드는 노하우를 담았으니, 아이에게 메뉴를 고르게 해도 좋고, 아이 친구들이 놀러 왔을 때 내놓아도 인기 만점일 것입니다.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
167,요리/살림,"커피 한 잔에 담긴 문화사, 끽다점에서 카페까지",369597645,9791194523673,3900,이길상 지음,싱긋,20250822,26000,23400,"1,300점",1410,역사,"책소개
울고 웃으며 마신 커피
맛과 향에 담긴 거대 서사
시대에 담긴 커피이야기

“커피 한 잔에 담긴 문화와 역사를 이토록 정교하게 풀어낸 작업은 매우 드물다. 이 책은 커피를 사랑하는 모든 이에게 깊은 통찰과 자부심을 안겨줄 것이다.”
_최주호(한국커피협회 회장)

“이 책을 읽고 나면 커피의 향에 숨어 있던 한국의 시간들이 눈앞에 펼쳐진다. 커피가 단순한 음료가 아닌 시대의 기록임을 보여주는 흥미로운 책이다.”
_서필훈(커피리브레 대표)

“작은 물질 커피를 통해 바라보는 우리의 근현대사가
어떻게 가능한지, 얼마나 흥미로운지 이 책을 통해 이야기하고 싶다.”

교육학자이면서 커피인문학자의 세번째 커피 이야기. 『커피 세계사+한국 가배사』 『커피가 묻고 역사가 답하다』에 이어 발간한 『커피 한 잔에 담긴 문화사, 끽다점에서 카페까지』는 커피라는 작은 물질을 통해 우리나라 근현대사를 이해하고 그것이 얼마나 가치 있는지를 흥미롭게 전한다. 단순한 음료로서의 커피를 넘어 역사, 문화, 사회 등 다양한 관점에서 커피를 바라보는 시각을 제공한다. 총 24장에 107개로 구성된 에피소드에는 개항기에서부터 현재에 이르기까지 복잡하고 굴곡 진 우리나라 역사와 함께한 커피 역사가 어우러져 있다.

베르뇌 신부가 서울에서 마신 첫 커피 이후 164년 동안 단순한 기호 음료가 아니라 우리 삶에 깊이 스며들어 인류의 역사와 희로애락을 함께해온 위로의 음료, 격려의 음료로 자리매김하기까지의 과정을 흥미롭게 그리고 있다. 조선에 거주하는 외국인과 고관대작만 마실 수 있는 커피가 위안의 음료로 대중화하기 시작한 시기는 1910년 전후다. 그 배경에는 끽다점에서 시작하여 발전한 카페 문화가 있다. 개화 바람을 타고 커피와 함께 등장한 끽다점은 이후 다방을 거쳐 카페, 음악다방, 커피숍, 프랜차이즈점 등 시대에 따라 다양한 모습으로 존재하며 차나 커피를 마시는 공간을 넘어 문화를 소비하는 장소로 바뀌기까지의 변천사를 보여준다.",
168,요리/살림,매일 입고 싶은 잠옷,364708132,9791155362341,13630,"코다 아오이 지음, 김수정 옮김",즐거운상상,20250605,21000,18900,"1,050점",1372,건강/취미,"책소개
나만의 꿀잠템, 내 손으로 만들어요

코로나19 이후 집에서 SNS에 파자마를 입은 일상 사진을 올리는 것이 유행으로 자리잡았습니다. 더불어 편하면서도 예쁘고 개성을 담은 잠옷이 주목받고 있지요. 집에서도 나만의 스타일을 살리고 싶은 이들을 위한 반가운 소식! 《매일 입고 싶은 잠옷》은 하루 중 가장 편안한 시간을 만들어주는 잠옷 패턴북입니다. 패션 디자이너 코다 아오이의 책으로 부드러운 면, 시원한 리넨, 따뜻한 기모 원단 등 다양한 소재는 물론 소매, 옷깃, 길이, 주머니, 여밈 방식까지 개인의 취향에 맞춰 잠옷을 만들 수 있습니다. S부터 4L까지 남녀 공용 패턴으로 누구나 쉽게 도전할 수 있도록 실물 크기 옷본을 수록했습니다. 책 속에 담은 15가지 디자인은 원피스형, 투피스형, 셔츠형 등 다양한 스타일로 구성되어 있어, 단순한 홈웨어를 넘어 ‘내가 입고 싶은 잠옷’을 완성할 수 있습니다. 이 책 한 권으로 세상에 하나뿐인, 오직 나만을 위한 잠옷, 꿀잠을 부르는 옷을 만들어 보세요.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
169,요리/살림,어니코치의 자연식물식,363870829,9791130665993,13590,어니코치(조언하) 지음,다산라이프,20250509,20000,18000,"1,000점",1810,요리/살림,"책소개
MD 한마디
염증은 없애고, 면역력은 올리는 자연식물식
먹는 것만 바꿔도, 내 몸의 염증을 잡을 수 있다! 건강 인플루언서 어니코치가 소개하는 자연식물식 레시피. 식품첨가물과 가공식품을 배제한 106개의 레시피는 복잡하거나 번거로운 과정 없이 누구나 쉽게 따라 할 수 있으며, 내 몸과 마음을 돌보는 삶의 방식을 일깨워준다.
2025.05.16.
건강 취미 PD 안현재
“자연 그대로, 내 몸을 생각하는 마음을 담아”
자연식물식 전도사 어니코치가 소개하는
매일의 식사로 ‘염증’은 줄이고 ‘면역’은 높여줄
첫 번째 자연식물식 레시피북

누적 조회수 270만 어니코치의 첫 번째 레시피북
SNS 화제의 자연식물식 레시피 106개 수록

“내가 먹는 것이 곧 나를 이룬다!”

온갖 가공식품이 가득 포함된 식사가 흔한 요즘, 건강하지 못한 음식과 생활습관으로 인한 비만, 피부병, 심혈관질환 등으로 고통받는 사람의 비율이 크게 늘고 있다. 저자 역시 그런 사람 중 하나였다. 오직 건강한 음식을 통해 6년간 고통받던 건선에서 3개월만에 벗어났다. 이 경험을 통해 건강한 음식의 중요성을 누구보다 깊이 깨달은 저자는 더 많은 사람이 음식으로 얻을 수 있는 건강한 삶의 가치를 함께 누리기를 바라는 마음에 SNS에 자신의 경험을 공유했고, 이는 곧바로 대중의 폭발적인 관심을 얻었다. 자연식물식을 시작하게 된 계기를 설명한 릴스는 조회수가 350만을 넘었고, 저자의 자연식물식 레시피를 소개하는 영상은 평균 20만을 훌쩍 넘는다.

어니코치의 자연식물식은 매우 간단하다. 복잡하거나 번거로운 과정은 포함하지 않는다. 현미밥과 된장국을 기본으로, 가공되지 않은 통곡물과 버섯, 채소, 과일, 해조류, 콩을 활용한 반찬을 더하고 동물성 단백질은 철저하게 배제했을 뿐이다. 최대한 오래 식단을 지속할 수 있도록 레시피 단계 또한 간단하다. 굽거나 튀기는 대신 삶거나 데치는 요리법을 활용하고, 가능한 제철의 건강한 기운을 담은 재료를 사용하며, 성분을 알지 못하는 첨가물이 포함된 양념 대신 건강하고 원재료 가까운 가장 기본적인 양념으로 맛을 낸다. 책에서는 이토록 매력적인 자연치유식 레시피 외에도 올바르게 건강한 재료 고르는 법, 식재료를 바르게 손질하고 보관하는 법은 물론 자연치유식을 더 쉽게 유지할 수 있도록 도움 받은 다양한 조리 도구와 요리 습관까지 모두 소개한다. 온갖 자극과 유해물질로 점철된 음식에서 벗어나 내 입맛과 삶에 건강을 선물할 자연치유식을 통해 단순하면서 확실한 더 나은 일상을 만들어가 보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
170,요리/살림,10분 후딱 김밥 레시피 100,361163043,9791193842324,13590,후딱 레시피 지음,청림Life,20250410,18500,16650,920점,2937,요리/살림,"책소개
* 유튜브 채널 20만 구독자, 누적 조회수 8,000만 회!
* 그동안 소개되었던 김밥 레시피 중 베스트 of 베스트만 엄선하여 수록!

전직 김밥집 사장님이 알려주는
초절약·초간편 김밥 레시피 100!

《10분 후딱 김밥 레시피 100》은 남녀노소 누구나 좋아하는 김밥을 10분 만에 손쉽게 완성할 수 있는 100가지 아이디어 레시피를 담았다. 저자 ‘후딱 레시피’만의 특별한 김밥 레시피는 요리 경험이 적은 초보자부터 늘 바쁜 직장인, 혼자 사는 자취생까지 누구나 맛있는 김밥을 만들 수 있도록 도와준다. 특별한 재료 대신 계란, 참치, 스팸, 어묵 등 가장 기본적인 밑반찬 재료를 활용해 맛을 낼 수 있는 초절약 아이디어가 가득하다. 여기에 ‘김밥 만들기에 꼭 필요한 재료’, ‘김밥 예쁘게 싸는 법’, ‘전직 김밥집 사장님이 알려주는 김밥 Q&A’ 등의 팁을 담아, 라면 끓이는 것만큼이나 손쉽게 김밥을 쌀 수 있도록 돕는다.

전직 김밥집 사장이었던 저자는 그간 더 쉽고, 빠르고, 맛있게 김밥을 싸는 실전 노하우를 유튜브 채널 ‘후딱 레시피’를 통해 공유해 왔다. 그 결과 20만이 넘는 구독자 수를 지닌 김밥 인플루언서로 성장하며 많은 사랑을 받았다. 특히 조리김 박스를 활용한 ‘블록 김밥’은 조회수 1,100만을 넘어서며 후딱 레시피의 대표 레시피로 자리매김하였다. 이 책에는 이를 포함하여 불 없이 만들 수 있는 김밥, 찬밥으로 만드는 김밥, 다이어트 김밥 등 그간 채널에서 선보였던 베스트 김밥 레시피를 한 권에 담았다. 거기에 국, 찌개, 볶음밥 등을 쉽게 만들 수 있는 큐브 밀프랩 레시피를 더해서 활용성을 높였다. 각 레시피에는 QR코드가 포함되어 있어 김밥을 만들다 어려움이 생기면 영상을 통해 요리 과정을 확인할 수도 있다. 《10분 후딱 김밥 레시피 100》을 통해 외식보다 더 맛있고 복잡한 한 상 차림보다 더욱 든든한 김밥의 세계에 빠져보자.
 책의 일부 내용을 미리 읽어보실 수 있습니다. 미리보기",
